score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345192,,False,98,f5f9f_00001,2024-09-26_18-06-32,0.03224587440490723,7.0376245975494385,4156193,gpu2gate1,10.64.32.126,7.0376245975494385,98
default_policy,1727345192,,False,99,f5f9f_00001,2024-09-26_18-06-32,0.03509974479675293,7.072724342346191,4156193,gpu2gate1,10.64.32.126,7.072724342346191,99
default_policy,1727345192,,False,100,f5f9f_00001,2024-09-26_18-06-32,0.03095698356628418,7.103681325912476,4156193,gpu2gate1,10.64.32.126,7.103681325912476,100
default_policy,1727345192,,False,101,f5f9f_00001,2024-09-26_18-06-32,0.03226876258850098,7.135950088500977,4156193,gpu2gate1,10.64.32.126,7.135950088500977,101
default_policy,1727345192,,False,102,f5f9f_00001,2024-09-26_18-06-32,0.029461383819580078,7.165411472320557,4156193,gpu2gate1,10.64.32.126,7.165411472320557,102
default_policy,1727345192,,False,103,f5f9f_00001,2024-09-26_18-06-32,0.022627592086791992,7.188039064407349,4156193,gpu2gate1,10.64.32.126,7.188039064407349,103
default_policy,1727345192,,False,104,f5f9f_00001,2024-09-26_18-06-32,0.017517566680908203,7.205556631088257,4156193,gpu2gate1,10.64.32.126,7.205556631088257,104
default_policy,1727345192,,False,105,f5f9f_00001,2024-09-26_18-06-32,0.01660323143005371,7.2221598625183105,4156193,gpu2gate1,10.64.32.126,7.2221598625183105,105
default_policy,1727345192,,False,106,f5f9f_00001,2024-09-26_18-06-32,0.016913414001464844,7.239073276519775,4156193,gpu2gate1,10.64.32.126,7.239073276519775,106
default_policy,1727345192,,False,107,f5f9f_00001,2024-09-26_18-06-32,0.01692676544189453,7.25600004196167,4156193,gpu2gate1,10.64.32.126,7.25600004196167,107
default_policy,1727345192,,False,108,f5f9f_00001,2024-09-26_18-06-32,0.017391443252563477,7.273391485214233,4156193,gpu2gate1,10.64.32.126,7.273391485214233,108
default_policy,1727345192,,False,109,f5f9f_00001,2024-09-26_18-06-32,0.01669764518737793,7.290089130401611,4156193,gpu2gate1,10.64.32.126,7.290089130401611,109
default_policy,1727345192,,False,110,f5f9f_00001,2024-09-26_18-06-32,0.0162961483001709,7.306385278701782,4156193,gpu2gate1,10.64.32.126,7.306385278701782,110
default_policy,1727345192,,False,111,f5f9f_00001,2024-09-26_18-06-32,0.016631126403808594,7.323016405105591,4156193,gpu2gate1,10.64.32.126,7.323016405105591,111
default_policy,1727345192,,False,112,f5f9f_00001,2024-09-26_18-06-32,0.017217397689819336,7.34023380279541,4156193,gpu2gate1,10.64.32.126,7.34023380279541,112
default_policy,1727345192,,False,113,f5f9f_00001,2024-09-26_18-06-32,0.016705751419067383,7.3569395542144775,4156193,gpu2gate1,10.64.32.126,7.3569395542144775,113
default_policy,1727345192,,False,114,f5f9f_00001,2024-09-26_18-06-32,0.017690181732177734,7.374629735946655,4156193,gpu2gate1,10.64.32.126,7.374629735946655,114
default_policy,1727345192,,False,115,f5f9f_00001,2024-09-26_18-06-32,0.03689241409301758,7.411522150039673,4156193,gpu2gate1,10.64.32.126,7.411522150039673,115
default_policy,1727345192,,False,116,f5f9f_00001,2024-09-26_18-06-32,0.03935837745666504,7.450880527496338,4156193,gpu2gate1,10.64.32.126,7.450880527496338,116
default_policy,1727345192,,False,117,f5f9f_00001,2024-09-26_18-06-32,0.023105859756469727,7.473986387252808,4156193,gpu2gate1,10.64.32.126,7.473986387252808,117
default_policy,1727345193,,False,118,f5f9f_00001,2024-09-26_18-06-33,0.018642425537109375,7.492628812789917,4156193,gpu2gate1,10.64.32.126,7.492628812789917,118
default_policy,1727345193,,False,119,f5f9f_00001,2024-09-26_18-06-33,0.01793193817138672,7.510560750961304,4156193,gpu2gate1,10.64.32.126,7.510560750961304,119
default_policy,1727345193,,False,120,f5f9f_00001,2024-09-26_18-06-33,0.0162813663482666,7.52684211730957,4156193,gpu2gate1,10.64.32.126,7.52684211730957,120
default_policy,1727345193,,False,121,f5f9f_00001,2024-09-26_18-06-33,0.030140161514282227,7.5569822788238525,4156193,gpu2gate1,10.64.32.126,7.5569822788238525,121
default_policy,1727345193,,False,122,f5f9f_00001,2024-09-26_18-06-33,0.028174877166748047,7.585157155990601,4156193,gpu2gate1,10.64.32.126,7.585157155990601,122
default_policy,1727345193,,False,123,f5f9f_00001,2024-09-26_18-06-33,0.027055025100708008,7.612212181091309,4156193,gpu2gate1,10.64.32.126,7.612212181091309,123
default_policy,1727345193,,False,124,f5f9f_00001,2024-09-26_18-06-33,0.024029970169067383,7.636242151260376,4156193,gpu2gate1,10.64.32.126,7.636242151260376,124
default_policy,1727345193,,False,125,f5f9f_00001,2024-09-26_18-06-33,0.020897865295410156,7.657140016555786,4156193,gpu2gate1,10.64.32.126,7.657140016555786,125
default_policy,1727345193,,False,126,f5f9f_00001,2024-09-26_18-06-33,0.023666858673095703,7.680806875228882,4156193,gpu2gate1,10.64.32.126,7.680806875228882,126
default_policy,1727345193,,False,127,f5f9f_00001,2024-09-26_18-06-33,0.02070331573486328,7.701510190963745,4156193,gpu2gate1,10.64.32.126,7.701510190963745,127
default_policy,1727345193,,False,128,f5f9f_00001,2024-09-26_18-06-33,0.019038915634155273,7.7205491065979,4156193,gpu2gate1,10.64.32.126,7.7205491065979,128
default_policy,1727345193,,False,129,f5f9f_00001,2024-09-26_18-06-33,0.017385244369506836,7.737934350967407,4156193,gpu2gate1,10.64.32.126,7.737934350967407,129
default_policy,1727345193,,False,130,f5f9f_00001,2024-09-26_18-06-33,0.01830768585205078,7.756242036819458,4156193,gpu2gate1,10.64.32.126,7.756242036819458,130
default_policy,1727345193,,False,131,f5f9f_00001,2024-09-26_18-06-33,0.016862869262695312,7.773104906082153,4156193,gpu2gate1,10.64.32.126,7.773104906082153,131
default_policy,1727345193,,False,132,f5f9f_00001,2024-09-26_18-06-33,0.019353628158569336,7.792458534240723,4156193,gpu2gate1,10.64.32.126,7.792458534240723,132
default_policy,1727345193,,False,133,f5f9f_00001,2024-09-26_18-06-33,0.024065494537353516,7.816524028778076,4156193,gpu2gate1,10.64.32.126,7.816524028778076,133
default_policy,1727345193,,False,134,f5f9f_00001,2024-09-26_18-06-33,0.030566930770874023,7.84709095954895,4156193,gpu2gate1,10.64.32.126,7.84709095954895,134
