score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345190,,False,51,f5f9f_00000,2024-09-26_18-06-30,0.039768218994140625,5.8738532066345215,4156192,gpu2gate1,10.64.32.126,5.8738532066345215,51
default_policy,1727345190,,False,52,f5f9f_00000,2024-09-26_18-06-30,0.024323463439941406,5.898176670074463,4156192,gpu2gate1,10.64.32.126,5.898176670074463,52
default_policy,1727345190,,False,53,f5f9f_00000,2024-09-26_18-06-30,0.02664351463317871,5.924820184707642,4156192,gpu2gate1,10.64.32.126,5.924820184707642,53
default_policy,1727345190,,False,54,f5f9f_00000,2024-09-26_18-06-30,0.023991107940673828,5.948811292648315,4156192,gpu2gate1,10.64.32.126,5.948811292648315,54
default_policy,1727345190,,False,55,f5f9f_00000,2024-09-26_18-06-30,0.021682024002075195,5.970493316650391,4156192,gpu2gate1,10.64.32.126,5.970493316650391,55
default_policy,1727345190,,False,56,f5f9f_00000,2024-09-26_18-06-30,0.02033853530883789,5.9908318519592285,4156192,gpu2gate1,10.64.32.126,5.9908318519592285,56
default_policy,1727345190,,False,57,f5f9f_00000,2024-09-26_18-06-30,0.02130126953125,6.0121331214904785,4156192,gpu2gate1,10.64.32.126,6.0121331214904785,57
default_policy,1727345190,,False,58,f5f9f_00000,2024-09-26_18-06-30,0.018766403198242188,6.030899524688721,4156192,gpu2gate1,10.64.32.126,6.030899524688721,58
default_policy,1727345190,,False,59,f5f9f_00000,2024-09-26_18-06-30,0.019070148468017578,6.049969673156738,4156192,gpu2gate1,10.64.32.126,6.049969673156738,59
default_policy,1727345190,,False,60,f5f9f_00000,2024-09-26_18-06-30,0.020510196685791016,6.070479869842529,4156192,gpu2gate1,10.64.32.126,6.070479869842529,60
default_policy,1727345190,,False,61,f5f9f_00000,2024-09-26_18-06-30,0.019808292388916016,6.090288162231445,4156192,gpu2gate1,10.64.32.126,6.090288162231445,61
default_policy,1727345190,,False,62,f5f9f_00000,2024-09-26_18-06-30,0.01985764503479004,6.110145807266235,4156192,gpu2gate1,10.64.32.126,6.110145807266235,62
default_policy,1727345191,,False,63,f5f9f_00000,2024-09-26_18-06-31,0.018086671829223633,6.128232479095459,4156192,gpu2gate1,10.64.32.126,6.128232479095459,63
default_policy,1727345191,,False,64,f5f9f_00000,2024-09-26_18-06-31,0.018347740173339844,6.146580219268799,4156192,gpu2gate1,10.64.32.126,6.146580219268799,64
default_policy,1727345191,,False,65,f5f9f_00000,2024-09-26_18-06-31,0.018874406814575195,6.165454626083374,4156192,gpu2gate1,10.64.32.126,6.165454626083374,65
default_policy,1727345191,,False,66,f5f9f_00000,2024-09-26_18-06-31,0.017835617065429688,6.183290243148804,4156192,gpu2gate1,10.64.32.126,6.183290243148804,66
default_policy,1727345191,,False,67,f5f9f_00000,2024-09-26_18-06-31,0.018890857696533203,6.202181100845337,4156192,gpu2gate1,10.64.32.126,6.202181100845337,67
default_policy,1727345191,,False,68,f5f9f_00000,2024-09-26_18-06-31,0.019158124923706055,6.221339225769043,4156192,gpu2gate1,10.64.32.126,6.221339225769043,68
default_policy,1727345191,,False,69,f5f9f_00000,2024-09-26_18-06-31,0.020722150802612305,6.242061376571655,4156192,gpu2gate1,10.64.32.126,6.242061376571655,69
